Zipcode,Population,Median age,Under 18(%),18 to 64(%),65 and over(%),Male(%),Female(%),White(%),Black(%),Native(%),Asian(%),Islander(%),Two plus(%),Hispanic(%),Per capita income (USD),Median household income (USD),Below poverty line(%),Mean travel time to work (Minutes),Drove Alone (%),Carpooled (%),Public Transit (%),Bicycle (%),Walked (%),Other (%),Worked at home (%),Number of households,Persons per household,Married (%),Single (%),Number of housing units,Occupied housing (%),Vacant housing (%),Owner Occupied (%),Renter Occupied (%),Median housing value,Moved Since Prev Year(%),Same House Prev Year(%),No Degree(%),High School(%),Some College(%),Bachelor's(%),Post-grad(%),Foriegn Born Population(%),Europe(%),Asia(%),Africa(%),Oceania(%),Latin America(%),North America(%),Death Counts,Death Counts(Per 1000),Case Counts,Case Counts(Per 1000)
54446,3080,33.7,32.5,54.45,13.05,49.03,50.97,95.23,0.06,0.13,0,0,1.62,2.95,26630,60313,10.39,22.82,79.52,6.78,0,0.55,2.21,0.9,10.03,1110,2.77,64.88,35.12,1189,93.36,6.64,78.56,21.44,130100,11.04,88.96,11.55,46.08,28.81,10.24,3.32,1.85,21.05,0,0,0,75.44,3.51,4,1.298701299,609,197.7272727
54447,431,46.5,18.79,60.79,20.42,51.74,48.26,96.52,0,0,0,0,0,3.48,23966,40536,12.99,33.69,78.11,14.43,0,0,1.49,1,4.98,219,1.97,58.22,41.78,295,74.24,25.76,75.8,24.2,106300,15.44,84.56,24.18,53.92,13.73,5.56,2.61,1.16,100,0,0,0,0,0,0,0,76,176.3341067
54448,4384,46,22.83,59.26,17.91,49.34,50.66,94.3,0.11,0,1.44,0,1.37,2.78,34652,78634,2.28,18.35,82.3,7.29,0,0,3.46,0.42,6.54,1711,2.56,65.48,34.52,1813,94.37,5.63,85.39,14.61,189100,4.94,95.06,6.66,39.13,32.08,16.51,5.61,2.28,9,48,0,0,43,0,18,4.105839416,1268,289.2335766
54527,817,57,13.1,62.42,24.48,48.1,51.9,96.08,0.12,1.47,0,0,1.22,1.1,29147,45294,7.34,26.93,77.19,11.94,0,0,7.96,0,2.92,436,1.87,51.28,48.72,983,44.35,55.65,86.93,13.07,94800,6.76,93.24,9.86,37.48,37.03,10.93,4.7,0.24,50,0,0,0,50,0,4,4.895960832,211,258.2619339
54529,1154,53.8,21.14,46.19,32.67,52.6,47.4,95.41,0.26,0.17,2.25,0,0.69,1.21,27831,57708,11.79,28.96,90.1,5.07,0,0,0.48,0.48,3.86,478,2.4,70.66,29.34,1332,35.89,64.11,93.72,6.28,209200,18.76,81.24,7.52,31.55,42.48,12.98,5.47,3.21,24.32,70.27,0,0,0,5.41,2,1.733102253,236,204.5060659
54530,726,52.5,13.64,60.74,25.62,60.47,39.53,92.98,3.44,0.69,0.41,0,1.79,0.69,22405,40268,12.7,20.68,81.2,4.51,1.5,0.38,6.77,0,5.64,317,2,47.91,52.09,622,50.96,49.04,88.96,11.04,83300,17.68,82.32,11.74,51.07,31.24,3.97,1.98,0.55,100,0,0,0,0,0,2,2.754820937,203,279.6143251
54531,1294,57.4,17.31,49.92,32.77,52.4,47.6,97.14,0,0.93,0.85,0,0.62,0.46,33785,51458,5.58,22.52,81.12,8.67,0.58,0,2.5,0.96,6.17,555,2.33,73.2,26.8,1710,32.46,67.54,94.95,5.05,236000,3.8,96.2,4.63,30.61,31.59,22.74,10.43,1.55,30,55,15,0,0,0,5,3.863987635,311,240.3400309
54534,2333,51.7,15.82,57.31,26.88,50.79,49.21,97.81,0.21,0.39,0.9,0,0.51,0.17,27840,39205,14.54,22.59,79.66,9.47,0.47,0,5.53,0.37,4.5,1147,1.95,48.09,51.91,1847,62.1,37.9,72.45,27.55,83400,12.05,87.95,5.61,34.34,40.89,13.54,5.61,0.99,47.83,47.83,4.35,0,0,0,38,16.28804115,631,270.4672096
54536,157,47.2,14.65,68.79,16.56,51.59,48.41,91.08,0,0,0,0,8.92,0,25064,45179,19.75,21.01,82.05,6.41,0,0,1.28,5.13,5.13,89,1.76,40.15,59.85,184,48.37,51.63,84.27,15.73,41900,28.03,71.97,0.89,49.11,35.71,13.39,0.89,0,0,0,0,0,0,0,0,0,27,171.9745223
54537,512,47,27.54,50.98,21.48,51.95,48.05,97.85,0,0.39,0.39,0,1.37,0,20743,43889,10.59,25.41,72.35,11.06,0,0,5.99,0,10.6,208,2.46,62.29,37.71,405,51.36,48.64,93.27,6.73,110500,7.63,92.37,7.1,43.18,38.92,8.52,2.27,0.39,0,100,0,0,0,0,0,0,116,226.5625
54449,26324,45.4,19.53,57.04,23.43,48.54,51.46,88.19,0.77,0.13,2.85,0,1.22,2.67,37214,57777,8.58,15.48,79.98,10.49,0.05,0.75,3.84,4.17,3.94,11701,2.22,57.2,42.8,12377,94.54,5.46,67.56,32.44,158600,12.99,87.01,5.78,35.96,28.72,17.51,12.03,3.54,20.06,55.47,4.61,0,13.09,6.76,80,3.039051816,7340,278.8330041
54450,406,37.6,27.83,58.87,13.3,52.71,47.29,78.57,0,0,0,0,0.74,20.69,28301,55125,17.24,34.6,74.4,13.1,0,0,7.14,2.38,2.98,141,2.88,62.87,37.13,191,73.82,26.18,79.43,20.57,68800,6.94,93.06,15.38,61.54,19.58,3.15,0.35,8.37,5.88,0,0,0,94.12,0,2,4.926108374,90,221.6748768
54451,11261,45.2,22.03,58.28,19.69,49.69,50.31,96.31,0.04,0.29,0.34,0,1.32,1.7,29386,53583,8,19.97,75.12,9.62,0.18,0.07,3.29,2.19,9.53,4910,2.27,60.33,39.67,5712,85.96,14.04,74.4,25.6,151000,11.1,88.9,10.93,40.4,30.84,11.11,6.72,1.33,19.33,17.33,0,0,54.67,8.67,39,3.463280348,2894,256.9931622
54452,18649,46.6,18.68,61.63,19.69,50.31,49.69,96.56,0.24,0.08,0.38,0,1.44,1.31,32698,60213,9.6,22.58,82.61,6.74,0.45,0,2.16,0.96,7.09,8608,2.13,55.29,44.71,9710,88.65,11.35,75.63,24.37,131000,11.78,88.22,8.37,39.33,34.12,12.07,6.11,1.07,35,20.5,0.5,0,31,13,70,3.753552469,4779,256.2603893
54454,1395,44.3,20,61.15,18.85,51.97,48.03,97.42,0.14,0.29,0,0,0.72,1.43,30760,56917,8.03,29.33,80.37,10.81,0,0,3.41,0.57,4.84,559,2.5,57.36,42.64,593,94.27,5.73,88.73,11.27,153900,4.78,95.22,6.98,49.95,30.84,10.11,2.12,1.36,68.42,0,5.26,0,26.32,0,2,1.433691756,310,222.2222222
54455,18105,40.8,22.44,61.88,15.69,49.51,50.49,92.67,0.44,0.05,2.14,0.19,2.95,1.56,36769,80040,5.06,23.24,87.15,5.73,0.03,0.05,0.73,0.43,5.87,7227,2.5,65.94,34.06,7621,94.83,5.17,82.79,17.21,181400,11.6,88.4,4.86,33.76,33.61,19.66,8.11,1.45,24.43,43.51,0,0,16.03,16.03,57,3.148301574,5520,304.8881524
54456,5644,46.5,20.96,56.89,22.15,48.71,51.29,95.48,0.27,0.25,0.5,0,1.65,1.84,27584,53424,9.39,23.62,82.27,7.94,0.04,0,2.89,0.02,5.45,2493,2.21,54.29,45.71,3085,80.81,19.19,78.3,21.7,123800,10.96,89.04,10.18,40.34,34.55,10.2,4.73,1.42,10,30,0,0,56.25,3.75,21,3.720765415,1395,247.1651311
54457,7592,53.7,18.76,51.82,29.43,50.57,49.43,91.57,1.03,0.92,0.24,0,1.55,4.69,35432,57978,7.93,26.15,80.6,8.54,0.16,0.16,0.77,3.21,6.55,3504,2.16,61.1,38.9,5966,58.73,41.27,88.41,11.59,143900,7.19,92.81,9.58,37.47,33.54,13.94,5.47,2.2,14.37,10.78,22.75,0,52.1,0,35,4.610115911,2382,313.7513172
54458,104,38.3,29.81,47.12,23.08,49.04,50.96,100,0,0,0,0,0,0,32089,61250,0,15.09,80.7,3.51,0,1.75,14.04,0,0,42,2.48,54.22,45.78,46,91.3,8.7,88.1,11.9,114100,0,100,6.06,36.36,22.73,27.27,7.58,0,0,0,0,0,0,0,1,9.615384615,34,326.9230769
54459,1218,48.9,17,60.92,22.09,56.32,43.68,93.35,3.28,0.49,0,0,0.49,1.81,29009,52803,10.62,35.13,79.64,11.15,0.32,0,2.58,0.57,4.68,544,2.23,63.14,36.86,993,54.78,45.22,89.52,10.48,111800,7.91,92.09,11.69,42.71,26.89,13.55,5.17,0.66,37.5,0,0,0,62.5,0,3,2.463054187,247,202.7914614
54460,2757,40.1,27.31,53.25,19.44,49.95,50.05,95.36,0.15,0.11,0.18,0,1.74,2.47,26371,49783,12.43,23.8,66.28,13.24,0.17,1.33,5.16,0.75,13.07,986,2.63,58.04,41.96,1118,88.19,11.81,81.03,18.97,107900,13.5,86.5,18.83,36.2,32.47,9.39,3.11,1.38,26.32,0,0,5.26,68.42,0,15,5.440696409,611,221.6177004
54462,425,52.1,15.53,60.94,23.53,43.53,56.47,97.41,0,0,0,0,2.59,0,30163,51250,8,38.05,70.5,6.5,0,0,2.5,0,20.5,200,2.12,67.12,32.88,453,44.15,55.85,89.5,10.5,154300,4.47,95.53,18.98,36.75,28.92,14.16,1.2,0,0,0,0,0,0,0,0,0,89,209.4117647
54463,567,52.1,12.35,56.44,31.22,52.03,47.97,95.41,0,4.41,0.18,0,0,0,32458,47500,11.99,34.67,76.96,10.14,0,0,1.84,1.38,9.68,290,1.96,60.67,39.33,1057,27.44,72.56,83.79,16.21,207700,6.93,93.07,6.36,30.72,40.68,18.01,4.24,1.76,40,10,0,0,0,50,1,1.76366843,164,289.2416226
54480,1396,34.1,29.94,54.66,15.4,49.36,50.64,94.99,0,0,0.79,0,0.36,3.87,24362,56786,9.19,19.61,76.78,7.55,0,0,2.03,2.03,11.61,538,2.59,59.11,40.89,583,92.28,7.72,77.14,22.86,129000,18.34,81.66,7.72,52.28,26.08,10.29,3.63,1.58,0,0,0,0,100,0,4,2.865329513,336,240.6876791
54481,28166,29.6,15.72,70.13,14.14,49.51,50.49,88.27,1.3,0.04,4.79,0,2.41,3.19,26370,49600,17.45,16.7,71.45,8.87,1.27,2.11,9.46,1.16,5.68,11374,2.2,35.05,64.95,12098,94.02,5.98,57.08,42.92,153200,26.01,73.99,6.19,27.09,28.49,26.91,11.32,4.84,5.94,70.29,2.57,0,13.94,7.26,63,2.236739331,7210,255.9823901
54482,10717,44.9,17.85,62.04,20.11,51.9,48.1,90.96,0.31,0.14,2.6,0,1.16,3.91,42585,71726,5.88,17.36,83.21,6.54,0,0.34,0.63,0.92,9.1,4739,2.25,56.75,43.25,4851,97.69,2.31,74.91,25.09,192400,8.01,91.99,4.83,32.88,29.82,22.2,10.27,4.19,18.93,49.44,0,3.56,26.95,1.11,35,3.265839321,2238,208.8270971
54484,5349,40.8,24.42,60.48,15.11,50.31,49.69,90.02,0.15,0,0.32,0,6.06,3.14,33939,59874,7,23.4,73.91,9.01,0.07,0,2.16,0.32,14.06,2272,2.35,63.44,36.56,2347,96.8,3.2,85.52,14.48,201100,5.58,94.42,8.31,35.02,37.31,13.95,5.41,2.71,7.59,10.34,0,0,78.62,3.45,11,2.056459151,1286,240.4187699
54485,268,61.8,10.82,57.46,31.72,52.61,47.39,100,0,0,0,0,0,0,28162,43750,3.77,26.35,53.72,33.06,0,0,4.96,0,8.26,131,2.05,72.73,27.27,290,45.17,54.83,96.95,3.05,168800,20.52,79.48,13.56,37.71,20.76,16.95,11.02,0,0,0,0,0,0,0,0,0,80,298.5074627
54486,1851,51.4,14.15,60.83,25.01,49,51,92.49,0,2,3.13,0,0.27,2.11,29860,50948,12.64,27.02,77.97,7.45,0,0,7.56,0.97,6.05,878,2.11,51.66,48.34,1121,78.32,21.68,83.26,16.74,117800,6.89,93.11,9.87,48.46,26.54,11.99,3.14,0.32,16.67,66.67,0,0,0,16.67,10,5.402485143,491,265.2620205
54487,9337,51.9,16.66,58.17,25.17,49.27,50.73,94.55,0.4,0.88,0.37,0,1.84,1.96,32703,61875,7.99,25.85,84.02,5.11,0.5,0.19,3,0.5,6.68,4225,2.17,61.1,38.9,7552,55.95,44.05,84.36,15.64,172500,9.12,90.88,7.47,34.04,36.04,16.26,6.2,0.72,43.28,43.28,5.97,0,0,7.46,72,7.711256292,2163,231.6589911
54488,1162,36.8,25.3,62.91,11.79,54.3,45.7,94.41,1.29,0,0.17,0,1.55,2.58,26404,47083,7.67,19.91,75.67,7.27,0,0.32,3.48,1.42,11.85,494,2.35,64.54,35.46,511,96.67,3.33,78.14,21.86,121400,8.43,91.57,17.29,38.97,32.9,7.35,3.48,0.34,25,0,0,0,75,0,3,2.581755594,248,213.4251291
54538,2991,44.6,20.86,53.76,25.38,50.32,49.68,35.57,0.3,59.85,2.21,0.17,0.2,1.44,23778,38333,23.48,17.08,70.07,5.27,0.42,0,1.76,0.27,21.74,1446,2.01,44.87,55.13,3146,45.96,54.04,57.75,42.25,179600,5.36,94.64,11.2,33.47,32.97,13.64,8.72,1.17,20,45.71,0,0,17.14,17.14,8,2.674690739,717,239.7191575
54539,1261,57.9,11.26,51.39,37.35,48.77,51.23,93.66,1.82,1.11,0.4,0,1.03,1.51,41025,61696,7.14,30.44,84.25,7.36,0,0,0.61,0.48,7.36,587,1.96,58.82,41.18,1664,35.28,64.72,93.53,6.47,198000,13.42,86.58,5.96,26.42,39.72,15.78,12.11,0.32,100,0,0,0,0,0,10,7.930214116,331,262.4900872
54540,880,58.2,11.59,60.34,28.07,52.95,47.05,90.68,0,0.57,0,0,5.23,3.52,32857,46964,11.25,20.63,82.34,2.56,0,0,7.98,0,7.12,448,1.96,67.26,32.74,1762,25.43,74.57,80.58,19.42,225000,9.84,90.16,3.84,24.83,37.45,20.71,13.17,2.84,68,0,0,0,32,0,1,1.136363636,186,211.3636364
54541,1392,45.1,20.55,58.84,20.62,44.4,55.6,80.1,4.17,6.61,1.36,0,4.38,3.38,24175,46467,20.04,18.92,75.4,17.29,0.71,0,3.57,1.25,1.78,521,2.41,50.31,49.69,902,57.76,42.24,76.2,23.8,135300,14.42,85.58,9.9,44.61,29.82,9.58,6.09,1.22,11.76,88.24,0,0,0,0,13,9.33908046,391,280.8908046
54542,500,52.9,13,56.2,30.8,50,50,79.2,0,5.2,0,0,15.6,0,27760,33897,11.4,29.94,80.9,2.51,0,0,4.02,0,12.56,239,2.09,56.78,43.22,1176,20.32,79.68,93.31,6.69,116500,5,95,13.81,38.11,32.74,10.49,4.86,0,0,0,0,0,0,0,1,2,82,164
54545,859,61.1,11.06,50.99,37.95,51.11,48.89,92.67,0,0.35,0,0,3.49,3.49,42840,61250,8.07,29.06,84.43,9.02,0,0,0.82,0,5.74,475,1.81,62.73,37.27,1457,32.6,67.4,75.79,24.21,483300,3.26,96.74,2.45,23.78,29.62,27.17,16.98,0.7,100,0,0,0,0,0,6,6.984866123,165,192.0838184
54546,1084,52.5,18.08,57.56,24.35,49.72,50.28,93.82,0,1.01,0.55,0,1.38,3.23,27124,47386,9.91,24.78,82.08,9.06,0.58,0,5.97,0,2.31,513,2.06,54.97,45.03,859,59.72,40.28,80.9,19.1,84500,11.05,88.95,4.78,36.48,42.58,13.16,2.99,0.55,0,100,0,0,0,0,6,5.535055351,235,216.7896679
28777,10546,43.9,14.74,67.02,18.24,60.8,39.2,82.52,5.77,1.39,0.36,0,1.74,8.22,21966,49713,13.49,19.23,77.68,15.38,0,0,2.65,0.19,4.1,3614,2.24,49.06,50.94,4700,76.89,23.11,78.86,21.14,163100,13.98,86.02,15.1,31.96,34.09,13.32,5.54,5.95,11.31,8.76,3.82,2.55,58.12,15.45,14,1.327517542,1310,124.2177129
28719,7404,36.2,25.63,59.09,15.28,49.55,50.45,13.28,1.03,74.51,2.81,0,4.48,3.89,20509,43490,18.57,14.5,90.03,2.49,0,0,0.78,1.17,5.53,2822,2.57,42.1,57.9,3523,80.1,19.9,72.61,27.39,116700,13.1,86.9,17.01,36.3,32.96,9.52,4.2,2.32,0,43.02,0,0,56.98,0,9,1.215559157,844,113.9924365
28667,363,34.6,29.75,58.95,11.29,52.62,47.38,81.54,0,0,0,0,0,18.46,23136,35714,17.36,18.53,87.65,11.11,0,0,0,0,1.23,156,2.33,34.71,65.29,245,63.67,36.33,60.9,39.1,80300,14.89,85.11,26.98,50.23,14.42,4.65,3.72,3.58,0,0,0,0,100,0,0,0,39,107.4380165
28658,27818,41.7,21.38,60.04,18.57,48.45,51.55,71.64,8.21,0.27,2.26,0,4.2,13.01,26937,55442,10.8,21.77,82.19,8.4,1.41,0,0.48,0.41,4.23,10786,2.5,49.33,50.67,11623,92.8,7.2,72.48,27.52,133100,14.43,85.57,14.19,32.29,35.07,13.19,5.25,5.14,6.78,9.57,0.56,0,80.85,2.24,37,1.330074053,2808,100.9418362
28646,393,52.8,16.03,49.62,34.35,54.71,45.29,92.88,0,0,0,0,0,7.12,57717,67163,0.25,12.62,62.94,1.02,0,0,0,0,36.04,171,2.3,76.42,23.58,1335,12.81,87.19,76.02,23.98,400000,14.25,85.75,0,35.46,26.84,18.53,19.17,3.56,92.86,0,0,0,0,7.14,1,2.544529262,59,150.1272265
28637,1392,46.1,17.82,60.63,21.55,51.8,48.2,84.12,6.39,0,0.79,0,3.16,0,26962,40994,17.67,19.13,94.03,1.16,0,0,0,5.53,1.66,647,2.15,57.66,42.34,724,89.36,10.64,71.25,28.75,143100,9.12,90.88,17.45,40.41,28.35,6.08,7.71,0.72,0,0,0,0,100,0,3,2.155172414,264,189.6551724
28631,1175,34.5,39.4,41.62,18.98,45.96,54.04,97.62,0,0,0,0,0,2.38,17272,33532,24.51,23.21,74.19,25.81,0,0,0,0,0,424,2.72,67.98,32.02,790,53.67,46.33,66.75,33.25,166800,3.32,96.68,16.13,36.07,37.39,4.11,6.3,1.96,0,0,0,0,100,0,0,0,59,50.21276596
28601,50265,41,20.45,61.65,17.91,48.8,51.2,75.65,7.01,0.04,5.15,0,2.32,9.82,33198,55856,13.15,21.29,82.3,9.22,0.45,0,1.39,2.83,3.82,20473,2.39,50.89,49.11,22611,90.54,9.46,67,33,177800,14.17,85.83,11.07,24.8,31.65,21.02,11.46,8.04,9.19,34.64,0.74,0.62,54.02,0.79,77,1.531881031,5215,103.7501243
28586,7185,41.3,19.6,60.42,19.99,47.81,52.19,63.92,30.54,1.06,0,0,1.89,2.59,21159,39044,19.32,26.42,78.01,12.4,0,0,1.74,2.61,5.25,2981,2.31,56.91,43.09,3458,86.21,13.79,74.04,25.96,107800,10.23,89.77,16.22,35.89,41.51,4.66,1.71,1.61,34.48,4.31,0,0,61.21,0,6,0.835073069,964,134.1684064
28519,299,39.3,25.75,52.17,22.07,44.82,55.18,73.91,10.7,0,0,0,0,15.38,30853,45750,24.75,25.25,100,0,0,0,0,0,0,145,2.06,45.05,54.95,183,79.23,20.77,79.31,20.69,128100,13.75,86.25,7.98,23.94,32.39,30.05,5.63,3.68,0,0,0,0,100,0,1,3.344481605,34,113.7123746
28463,8732,44.1,15.63,64.2,20.17,54.97,45.03,59.4,29.2,1.08,0.24,0,2.36,7.33,20847,30053,28.57,35.39,81.86,10.63,0,0,1.19,0.39,4.7,2979,2.38,36.84,63.16,3558,83.73,16.27,74.45,25.55,76800,15.15,84.85,23.37,40.18,27.99,4.44,4.02,2.49,2.76,4.15,4.15,0,88.94,0,27,3.092075126,1357,155.4054054
28453,3937,34.4,26.14,61.75,12.12,49.68,50.32,30.12,28.19,1.83,0,0,0.38,39.45,18515,41227,25.65,25.22,75.12,13.12,0,0.06,0,0.03,9.42,1330,2.95,52.21,47.79,1718,77.42,22.58,75.64,24.36,72700,11.7,88.3,29.68,29.14,24.02,14.55,2.62,18.69,0.14,0,0,0,99.86,0,6,1.524003048,455,115.5702311
28447,1941,41.9,17.62,67.75,14.63,45.49,54.51,37.25,24.73,0,0,0,0.46,37.56,33047,41466,23.18,21.92,72.39,27.61,0,0,0,0,0,544,3.33,33.4,66.6,711,76.51,23.49,80.33,19.67,151300,2.88,97.12,26.14,26.14,30.98,7.27,9.47,25.14,2.05,0,0,0,97.95,0,0,0,141,72.64296754
28432,1371,50.2,20.28,54.34,25.38,46.02,53.98,85.63,14.37,0,0,0,0,0,22625,57750,11.82,24.31,98.16,0,0,0,1.84,0,0,524,2.62,51.01,48.99,727,72.08,27.92,89.12,10.88,81600,11.74,88.26,28.08,31.41,32.88,4.7,2.94,0,0,0,0,0,0,0,3,2.188183807,198,144.4201313
28398,8856,34.7,30.52,54.52,14.96,47.52,52.48,25.3,34.78,0,0.03,0.44,5.48,33.76,16323,32585,12.84,22.68,76.9,16.13,0.08,0,3.23,0.2,2.64,2922,3,44.44,55.56,3482,83.92,16.08,57.56,42.44,78200,14.18,85.82,25.62,33.14,31.39,5.82,4.03,21.74,0,0.16,0.21,0,99.64,0,23,2.597109304,783,88.41463415
28386,5936,36.2,25.99,61.57,12.43,41.39,58.61,8.83,10.14,53.62,0.08,0.22,3.23,23.69,17652,31095,33.5,25.34,87.65,11.23,0,0,0.94,0.19,0.14,2089,2.83,45.16,54.84,2382,87.7,12.3,77.6,22.4,53700,5.48,94.52,29.31,36.81,25.86,5.45,2.57,10.73,0.47,0.47,0,0,98.74,0.31,8,1.347708895,707,119.1037736
28375,187,49.3,12.3,70.59,17.11,35.83,64.17,78.07,13.9,5.35,0,0,0,2.67,17323,19550,7.49,19.9,93.81,6.19,0,0,0,0,0,94,1.99,29.52,70.48,103,91.26,8.74,82.98,17.02,0,2.14,97.86,6.12,52.38,31.29,3.4,6.8,1.6,0,0,0,0,100,0,0,0,17,90.90909091
28372,13371,28.5,23.82,63.61,12.57,49.72,50.28,9.91,13.11,71.77,0.89,0,2.26,2.06,15683,28318,29.8,22.32,85.85,6.9,0,0.49,2.45,1.72,2.59,4128,2.78,36.6,63.4,4559,90.55,9.45,65.36,34.64,89700,12.97,87.03,16.56,30.77,32.44,13.8,6.44,1.64,3.2,57.99,1.37,0,37.44,0,12,0.897464662,1635,122.2795602
28360,15743,33.7,27.52,60.46,12.02,51.51,48.49,15.66,10.47,59.24,0.79,0.15,2.19,11.51,18055,40878,23.83,21.97,84.84,11.11,0.48,0,0.31,0.53,2.74,4984,3.14,43.88,56.12,5537,90.01,9.99,69.26,30.74,82400,5.87,94.13,24.45,32.58,27.99,11.15,3.83,5.17,0.98,12.16,0,0,86.86,0,18,1.143365305,1529,97.12253065
28347,2012,30.6,22.47,71.87,5.67,69.28,30.72,22.17,48.41,3.33,0.1,0,2.24,23.76,12491,31367,38.73,30.77,88.58,1.38,3.74,0,4.53,0.39,1.38,440,3.03,36.81,63.19,554,79.42,20.58,65.91,34.09,70700,17.46,82.54,43.67,20.51,32.28,1.96,1.58,13.82,0,2.52,0,0,97.48,0,0,0,189,93.93638171
28328,27016,39.6,25.11,56.71,18.19,48.83,51.17,44.38,27.59,2.72,0.86,0,1.57,22.83,22618,38494,24.73,25.11,84.17,9.99,0.5,0.06,1.55,0.05,3.29,9987,2.61,45.58,54.42,11493,86.9,13.1,65.12,34.88,108100,11.46,88.54,23.43,31.5,30.16,8.88,6.03,11.49,1.45,3.7,0.19,0,94.65,0,43,1.591649393,2866,106.0852828
28174,9927,28.6,22.53,62.24,15.22,45.99,54.01,53.5,26.66,0,1.84,0,3.17,14.45,20724,53521,18.09,26.91,76.14,9.94,0,0.14,7.91,0.37,5.66,2880,3.05,45.13,54.87,3141,91.69,8.31,71.56,28.44,149900,21.38,78.62,17.78,30.28,35.26,11.1,5.58,8.48,9.26,19.24,6.77,0,64.73,0,4,0.402941473,971,97.81404251
28160,3902,44.7,11.89,70.07,18.04,51.1,48.9,64.53,30.11,0,0,0.18,2.82,2.2,18051,30943,12.25,19.61,82.6,9.42,0,0.48,0,0.15,4.47,1614,2.26,42.18,57.82,1901,84.9,15.1,53.28,46.72,80000,16.09,83.91,17.31,31.84,31,14.98,4.87,1.9,33.78,0,0,0,66.22,0,9,2.306509482,479,122.7575602
28159,2838,36.8,21.18,62.3,16.53,52.5,47.5,55.81,34.92,0,2.61,0,2.4,4.26,24462,53495,22.2,21.38,80.94,3.24,2.6,0,1.87,4.54,6.81,1088,2.54,38.92,61.08,1296,83.95,16.05,56.71,43.29,105100,8.85,91.15,24.23,28.16,27.56,14.61,5.44,3.56,0,88.12,0,0,11.88,0,14,4.933051445,342,120.5073996
28147,23162,40.4,24,60.52,15.48,51.88,48.12,62.95,16.56,0.25,1.57,0.05,1.52,16.97,25606,52268,16.29,24.15,82.45,12.09,0.25,0.17,1.78,0.14,2.57,8426,2.62,51.1,48.9,9541,88.31,11.69,68.06,31.94,160300,14.91,85.09,14.55,33.38,34.16,12.15,5.77,8.74,5.39,7.26,1.33,0,85.03,0.99,72,3.10853985,2828,122.0965374
28127,7227,49.7,15.79,62.71,21.5,55.4,44.6,79.63,12.47,0.84,3.02,0,1.7,2.34,35565,62330,9.66,28.37,88.54,3.54,0,0,2.74,1.42,3.76,2654,2.41,57.76,42.24,5097,52.07,47.93,84.1,15.9,169200,10.89,89.11,13.25,28.31,38.39,13.57,6.48,3.13,23.45,50,0,0,23.01,3.54,7,0.96859001,930,128.6841013
28101,1170,42,20.26,61.88,17.86,43.42,56.58,99.57,0,0.43,0,0,0,0,42021,63750,2.31,29.23,86.48,7.16,0,0,0.6,0.4,5.37,547,2.14,58.5,41.5,573,95.46,4.54,82.63,17.37,277000,7.05,92.95,8.34,23,17.25,28.97,22.44,3.59,100,0,0,0,0,0,1,0.854700855,62,52.99145299
28088,2659,38,30.73,49.45,19.82,32.46,67.54,52.28,26.4,0.41,12.41,0,0,8.5,21240,56635,10.23,32.57,88.53,6.15,0,0,0,0,5.32,839,3.17,41.78,58.22,997,84.15,15.85,77,23,157800,27.98,72.02,7.62,30.59,44,14.55,3.24,8.35,13.06,60.81,0,0,26.13,0,1,0.376081234,311,116.9612636
28086,26490,43.2,20.32,62.17,17.5,48.1,51.9,78.69,15.6,0.25,0.71,0,0.92,3.77,23242,50106,18.19,25.2,82.4,10.02,0.26,0,2.32,0.06,3.73,9754,2.7,46.79,53.21,11040,88.35,11.65,71.96,28.04,134500,11.65,88.35,15.74,35.86,32.97,9.69,5.74,2.22,3.41,21.98,0,0,60.99,13.63,52,1.963004908,2707,102.1895055
28039,89,23.9,23.6,57.3,19.1,46.07,53.93,0,34.83,0,0,0,0,0,9861,23854,65.17,0,41.46,58.54,0,0,0,65.17,0,29,3.07,0,100,36,80.56,19.44,58.62,41.38,86900,0,100,13.95,39.53,46.51,0,0,0,0,0,0,0,0,0,3,33.70786517,43,483.1460674
28034,18118,41,22.25,62.94,14.81,47.71,52.29,74.03,14.32,0.44,0.83,0,2.05,8.32,24894,53514,13.26,29.42,88.83,6.1,0.06,0,1.53,1.32,2.17,6703,2.66,55.32,44.68,7216,92.89,7.11,73.94,26.06,151600,13.03,86.97,16.81,33.44,35.33,10.09,4.33,4.55,2.18,16.75,0.12,1.46,73.79,5.7,27,1.49023071,2027,111.8776907
27885,1164,51.8,10.22,48.97,40.81,47.68,52.32,63.83,24.31,0,0,0,3.61,8.25,21652,48029,16.31,18.72,97.66,2.34,0,0,0,0,0,572,1.95,61.8,38.2,760,75.26,24.74,69.41,30.59,86100,11.81,88.19,20.82,36.02,36.62,6.54,0,4.38,0,0,0,0,100,0,3,2.577319588,284,243.9862543
27880,3954,42.4,18.16,58.35,23.5,49.97,50.03,66.94,10.9,0.28,1.44,0,3.01,17.43,33366,71899,6.88,30.84,90.07,4.68,0.58,0,0.32,0,4.36,1613,2.42,68.09,31.91,1695,95.16,4.84,82.02,17.98,140700,7.08,92.92,11.34,34.24,41.51,8.15,4.75,8.04,0,17.92,0,0,82.08,0,0,0,331,83.712696
