Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
09/11/2021,322,6,31,66,71,71,48,29,16,15,6,0,183,137,2,83,10,72,93,23,41,0,0,0,0,1,1,1,3,0,2,4,0,2,0,3,1,0,0,0,4,5,8,3,6,2,3,0,13,18,0,8,0,16,6,0,1
04/05/2020,292,26,147,3,31,50,49,73,42,20,24,0,127,165,0,85,11,116,59,9,12,0,0,0,2,5,2,10,7,0,8,18,0,5,0,18,3,0,0,0,3,11,24,36,26,24,23,0,56,91,0,31,10,82,16,7,1
03/09/2021,332,5,22,42,108,61,37,40,20,12,12,0,165,166,1,79,16,65,102,29,41,0,0,0,0,3,0,1,1,0,4,1,0,1,0,3,1,0,0,1,1,3,4,4,3,5,1,0,13,9,0,7,1,9,3,2,0
04/18/2021,316,7,55,44,71,78,45,44,18,9,7,0,173,143,0,63,12,133,71,11,26,0,0,0,0,4,0,1,2,0,5,2,0,3,1,3,0,0,0,2,6,4,9,17,9,5,3,0,28,27,0,7,0,38,9,1,0
01/27/2021,657,14,48,76,146,131,101,92,61,33,17,0,338,319,0,197,31,150,176,32,71,0,0,0,0,0,3,4,7,0,4,10,0,2,1,8,3,0,0,0,2,4,4,8,7,14,9,0,27,21,0,12,1,16,15,3,1
06/23/2021,47,0,6,7,10,11,9,6,2,0,2,0,28,19,0,11,1,17,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,4,2,0,2,0,4,0,0,0
05/19/2021,278,7,43,45,70,64,25,30,33,7,4,0,148,130,0,75,7,124,38,8,26,0,0,0,1,1,0,2,3,0,6,1,0,1,1,3,2,0,0,0,7,6,4,6,13,6,1,0,22,21,0,7,0,32,3,1,0
04/29/2020,1151,44,157,54,208,230,219,201,118,62,59,0,547,603,1,631,21,199,146,36,118,0,1,1,4,4,5,9,20,0,21,23,0,16,3,13,12,0,0,0,12,10,23,26,34,20,32,0,78,79,0,58,4,49,35,9,2
04/08/2021,860,6,65,146,243,191,124,86,52,11,7,0,457,401,2,251,36,234,247,26,66,0,0,0,2,0,0,2,2,0,3,3,0,1,0,3,1,0,1,2,2,6,7,20,18,6,4,0,32,33,0,14,2,37,9,1,2
12/17/2020,1348,24,90,169,327,255,197,183,123,50,43,1,708,636,4,593,54,230,270,54,147,0,0,1,1,3,6,2,11,0,9,15,0,9,0,8,7,0,0,1,5,10,5,13,23,13,19,1,43,46,1,28,4,37,14,3,4
12/10/2021,1210,15,73,237,261,285,180,105,83,26,19,14,620,586,4,172,34,314,319,131,240,0,0,3,0,0,2,3,7,0,11,4,0,2,1,6,6,0,0,1,3,11,7,13,21,8,9,0,31,42,0,18,1,24,21,8,1
04/04/2021,308,5,40,46,70,68,60,35,16,8,5,0,155,152,1,77,23,84,92,9,23,0,0,0,1,2,0,1,1,0,1,4,0,1,0,3,1,0,0,0,3,9,6,7,6,3,6,0,24,16,0,9,2,24,5,0,0
12/23/2020,1222,21,95,140,289,222,193,166,118,62,32,0,635,582,5,470,52,250,276,50,124,0,0,0,2,2,5,5,7,0,6,15,0,8,1,5,7,0,0,1,3,4,4,15,20,26,22,0,43,52,0,23,7,34,26,4,1
02/20/2022,112,4,9,17,27,14,23,10,12,5,4,0,52,60,0,20,9,22,39,7,15,0,0,0,0,2,1,0,1,0,2,2,0,1,0,0,3,0,0,2,1,0,1,0,3,2,0,0,2,7,0,2,0,5,2,0,0
03/08/2021,327,5,23,53,103,61,35,32,31,8,4,0,165,162,0,107,23,68,81,22,26,0,0,0,0,2,1,2,0,0,2,3,0,3,0,2,0,0,0,0,2,2,1,4,8,3,3,0,14,9,0,5,0,11,5,2,0
08/02/2020,95,3,21,11,21,29,10,6,11,6,1,0,45,49,1,33,3,28,23,4,4,0,0,0,2,0,0,1,0,0,0,3,0,1,0,1,1,0,0,0,3,9,2,3,1,2,1,0,11,10,0,8,0,9,3,1,0
10/06/2021,375,5,31,89,87,76,42,36,28,10,7,0,183,191,1,67,12,102,126,19,49,0,0,0,1,1,2,0,1,0,1,4,0,4,0,1,0,0,0,0,1,4,6,4,5,8,3,0,17,14,0,1,1,18,10,0,1
11/01/2020,734,6,74,77,184,152,114,96,53,36,22,0,394,340,0,205,39,119,264,29,78,0,0,0,0,0,3,1,2,0,3,3,0,2,0,3,1,0,0,2,7,3,7,6,14,20,15,0,34,40,0,27,2,26,16,3,0
03/06/2020,3,0,2,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0
09/01/2020,330,3,17,34,97,70,38,45,32,8,6,0,177,153,0,141,5,58,85,7,34,0,0,0,0,0,2,1,0,0,2,1,0,2,0,0,1,0,0,0,1,2,7,2,2,1,2,0,8,9,0,5,0,8,2,1,1
07/13/2021,103,2,12,15,22,32,10,10,6,6,2,0,49,51,3,24,2,34,27,2,14,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,4,2,1,1,1,3,0,0,7,5,0,4,1,6,1,0,0
08/02/2021,474,3,24,65,138,114,74,40,27,12,4,0,251,220,3,112,22,119,127,15,79,0,0,1,0,1,0,0,1,0,1,2,0,0,0,3,0,0,0,0,3,5,1,4,3,4,4,0,16,8,0,4,0,17,3,0,0
04/07/2021,843,3,58,136,250,187,113,80,45,15,17,0,441,401,1,213,39,225,258,15,93,0,0,0,0,1,0,1,1,0,2,1,0,2,0,0,1,0,0,4,3,4,7,12,8,7,13,0,33,25,0,13,2,34,7,2,0
11/04/2020,2514,8,96,303,708,563,365,289,173,84,29,0,1290,1214,10,1020,73,397,689,89,246,0,0,0,0,0,1,2,5,0,5,3,0,5,0,1,2,0,0,4,5,4,9,25,16,24,9,0,49,47,0,33,1,36,23,3,0
10/26/2020,1541,8,78,193,404,303,257,180,117,66,21,0,782,757,2,601,53,281,392,53,161,0,0,0,0,0,0,2,6,0,4,4,0,4,0,0,4,0,0,0,5,5,5,18,16,18,11,0,32,46,0,26,2,23,22,2,3
09/12/2021,267,5,34,55,62,52,39,25,19,13,2,0,166,101,0,45,16,85,68,15,38,0,0,2,0,0,1,1,1,0,3,2,0,2,0,1,2,0,0,0,1,4,8,8,9,4,0,0,16,18,0,6,1,23,3,0,1
08/09/2021,505,4,34,95,141,106,70,40,27,20,6,0,239,261,5,103,24,127,136,24,91,0,0,1,0,2,0,0,1,0,4,0,0,0,0,3,1,0,0,1,3,7,3,5,7,4,4,0,19,15,0,9,0,19,5,1,0
03/11/2021,355,1,28,41,107,82,49,36,27,5,8,0,164,191,0,103,15,57,125,21,34,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,2,5,6,6,4,2,0,15,13,0,11,1,8,7,1,0
12/01/2020,2187,36,128,271,511,424,342,271,201,108,59,0,1166,1015,6,894,74,399,476,74,270,0,0,0,5,5,11,9,6,0,20,16,0,12,1,16,7,0,0,6,6,10,13,21,29,24,19,0,65,63,0,49,1,48,24,4,2
05/10/2021,399,6,43,103,66,72,67,50,29,7,5,0,217,182,0,83,19,183,66,13,35,1,0,0,1,0,0,2,2,0,4,2,0,0,0,5,1,0,0,0,4,5,9,11,7,5,2,0,24,19,0,4,0,30,6,2,1
08/10/2020,376,1,29,41,108,68,63,49,24,18,5,0,187,189,0,193,11,61,80,14,17,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,5,1,3,5,4,6,3,0,14,15,0,4,2,7,13,1,2
07/27/2021,301,1,19,38,85,83,43,28,12,7,5,0,161,140,0,65,5,89,90,9,43,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,1,6,3,0,3,0,10,9,0,1,0,13,4,1,0
05/07/2020,940,49,140,58,179,195,172,147,116,40,33,0,485,450,5,520,19,150,110,27,114,0,0,2,2,8,14,10,13,0,20,29,0,16,3,19,9,1,1,2,5,18,20,20,34,23,18,0,55,85,0,67,3,41,22,6,1
04/18/2020,535,39,161,13,89,101,96,90,81,44,21,0,247,288,0,221,19,166,65,19,45,0,0,0,3,4,8,12,12,0,20,19,0,12,5,20,2,0,0,1,7,17,19,37,38,27,15,0,60,101,0,55,3,72,22,8,1
11/03/2020,2142,13,108,262,554,450,350,265,153,65,43,0,1089,1049,4,879,75,294,580,90,224,0,0,0,0,2,5,4,2,0,2,11,0,4,0,4,5,0,0,3,10,12,11,17,23,13,19,0,52,56,0,45,5,36,19,1,2
01/20/2022,2014,34,113,524,385,362,236,217,146,78,66,0,1031,971,12,521,110,338,511,100,434,0,0,0,0,2,10,3,19,0,22,12,0,1,2,24,7,0,0,5,6,10,12,17,20,23,19,1,59,54,0,30,3,47,27,4,2
05/11/2021,309,9,36,60,65,69,41,34,30,5,5,0,160,149,0,62,6,139,53,9,40,0,1,0,1,1,1,4,1,0,4,5,0,3,0,3,3,0,0,0,2,6,6,5,7,6,4,0,17,19,0,5,0,23,6,1,1
03/24/2020,350,2,119,1,59,67,58,56,61,34,14,0,158,192,0,63,14,158,85,11,19,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,1,3,10,14,29,27,21,14,0,48,71,0,22,0,75,16,6,0
10/19/2020,1165,3,51,151,274,250,162,169,96,43,20,0,597,568,0,472,34,212,303,38,106,0,0,0,0,0,2,1,0,0,1,2,0,1,0,1,1,0,0,2,2,1,7,14,8,10,7,0,26,25,0,13,1,17,17,1,2
03/07/2020,3,0,3,0,0,0,0,1,0,2,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,0,1,1,1,0
05/18/2021,286,5,33,69,61,47,37,37,19,8,8,0,163,123,0,59,5,125,56,2,39,0,0,0,0,1,1,3,0,0,3,2,0,3,0,1,1,0,0,2,2,6,4,5,9,2,3,0,16,17,0,5,0,24,3,0,1
02/21/2022,231,8,,41,55,43,31,18,27,9,7,0,138,91,2,34,12,32,77,7,69,0,0,0,2,0,1,1,4,0,3,5,0,2,0,1,5,0,0,,,,,,,,,,,,,,,,,,
05/02/2020,719,49,166,25,142,126,154,143,74,40,15,0,343,376,0,421,9,121,71,18,79,0,0,0,1,8,14,11,15,0,20,29,0,11,3,24,10,1,0,2,9,8,28,35,32,33,19,0,66,100,0,66,3,63,27,5,2
03/21/2021,222,4,48,28,69,44,28,24,17,8,4,0,102,120,0,52,11,57,85,7,10,0,0,0,0,0,1,0,3,0,2,2,0,1,1,0,2,0,0,1,6,7,3,8,9,8,6,0,30,18,0,10,1,26,11,0,0
10/31/2021,240,1,23,52,37,58,40,19,22,9,3,0,126,113,1,36,8,56,97,21,22,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4,0,4,8,3,3,0,14,9,0,2,2,15,4,0,0
07/11/2021,69,2,7,18,13,15,8,11,1,3,0,0,34,35,0,9,2,14,23,4,17,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,1,3,0,0,1,0,0,4,3,0,0,0,5,1,1,0
09/20/2020,108,6,17,14,31,28,13,9,5,7,1,0,57,51,0,31,9,14,48,1,5,0,0,0,0,0,3,1,2,0,3,3,0,3,0,1,2,0,0,0,2,2,1,5,3,3,1,0,6,11,0,5,0,7,4,1,0
12/14/2020,1461,21,106,159,330,298,213,201,130,81,49,0,767,688,6,470,62,332,317,58,222,0,0,0,0,2,3,10,6,0,13,8,0,11,2,6,2,0,0,7,5,9,11,17,20,18,19,0,47,59,0,35,1,45,21,3,1
02/06/2021,263,13,29,29,53,57,37,43,26,11,7,0,137,126,0,70,18,65,81,10,19,0,0,0,1,0,3,4,5,0,2,11,0,1,0,6,6,0,0,1,0,3,5,6,7,3,4,0,20,9,0,8,1,14,4,2,0
02/01/2021,608,9,41,79,150,114,95,89,43,22,16,0,318,289,1,231,20,106,168,24,59,0,0,0,0,1,5,0,3,0,7,2,0,3,0,4,2,0,0,1,2,3,3,6,11,9,6,0,21,20,0,12,0,18,9,2,0
02/05/2021,403,8,48,49,101,73,52,54,36,22,16,0,205,196,2,126,24,83,104,20,46,0,0,1,0,1,3,0,3,0,4,4,0,3,0,4,1,0,0,1,2,5,7,5,9,9,10,0,29,19,0,13,2,24,8,1,0
12/14/2021,2747,14,99,510,847,624,346,220,132,43,23,2,1447,1272,28,348,56,768,828,214,533,0,0,1,2,3,3,1,4,0,10,4,0,4,0,4,6,0,0,5,16,13,12,10,20,15,8,0,52,47,0,16,0,56,19,6,2
11/14/2020,1399,16,104,168,320,277,239,172,126,76,21,0,712,686,1,436,55,243,417,63,185,0,0,0,2,1,5,6,2,0,7,9,0,6,0,7,3,0,0,3,4,6,14,20,17,28,12,0,48,56,0,34,2,34,27,6,1
06/27/2020,131,5,13,11,42,21,23,14,10,7,3,0,64,67,0,47,4,36,26,5,13,0,0,0,0,0,1,2,2,0,4,1,0,1,0,3,1,0,0,1,4,0,2,1,3,0,2,0,8,5,0,8,0,4,1,0,0
02/25/2021,282,8,22,33,69,60,53,19,26,17,5,0,134,148,0,100,14,45,87,11,25,0,0,0,0,0,1,5,2,0,2,6,0,4,0,1,3,0,0,0,2,2,1,5,4,7,1,0,10,12,0,5,4,9,4,0,0
11/12/2020,2928,18,114,329,742,571,495,383,255,114,39,0,1497,1423,8,1124,71,498,740,137,358,0,0,0,0,2,6,3,7,0,10,8,0,5,1,6,6,0,0,4,5,8,12,19,32,21,13,0,64,50,0,28,4,41,29,7,5
03/14/2020,31,0,9,0,9,2,7,6,3,3,1,0,18,13,0,2,2,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,7,2,0,2,0,4,3,0,0
12/22/2020,1337,17,82,178,301,249,195,163,151,64,36,0,693,642,2,518,59,236,322,63,139,0,0,0,1,2,2,8,4,0,7,10,0,2,3,8,4,0,0,0,4,7,7,11,16,21,16,0,41,41,0,24,1,39,15,3,0
09/28/2021,383,4,21,84,84,85,40,39,31,12,8,0,213,170,0,62,15,111,128,23,44,0,0,0,0,0,0,1,3,0,3,1,0,0,0,1,3,0,0,1,1,3,3,3,5,1,4,0,13,8,0,3,1,11,4,1,1
11/16/2020,2557,26,153,317,600,484,456,340,203,96,61,0,1327,1222,8,1059,77,450,589,106,276,0,0,1,1,4,5,8,7,0,9,17,0,15,2,5,4,0,0,0,15,8,17,19,32,33,29,0,72,81,0,48,8,64,28,5,0
03/15/2021,368,6,33,43,108,70,63,30,34,12,8,0,201,167,0,96,25,86,114,18,29,0,0,0,0,0,4,0,2,0,3,3,0,3,0,2,1,0,0,1,3,2,3,4,11,4,5,0,23,10,0,7,3,11,7,4,1
04/24/2020,1074,54,168,30,177,172,186,188,158,74,89,0,516,558,0,471,32,264,163,48,96,0,1,2,0,6,12,15,18,0,19,35,0,14,2,22,16,0,0,3,4,22,16,35,40,25,23,0,76,92,0,70,4,62,25,7,0
11/27/2021,556,4,32,110,117,124,85,52,40,19,9,0,287,267,2,81,13,99,211,53,99,0,0,1,0,0,0,1,2,0,0,4,0,0,0,1,3,0,0,0,3,4,1,4,9,7,4,0,16,16,0,8,4,11,9,0,0
10/03/2021,206,4,27,46,40,36,24,27,20,9,4,0,103,103,0,34,8,55,79,8,22,0,0,0,0,1,2,0,1,0,0,4,0,1,0,1,2,0,0,0,4,2,3,3,3,10,2,0,16,11,0,3,1,15,6,1,1
07/07/2020,341,4,25,35,107,69,55,44,19,8,4,0,184,156,1,108,12,95,83,11,32,0,0,0,0,0,3,0,1,0,3,1,0,3,0,1,0,0,0,0,2,3,2,5,4,6,3,0,9,16,0,4,2,13,4,1,1
07/13/2020,337,4,33,36,99,69,45,35,31,7,15,0,194,142,1,127,8,95,72,9,26,0,1,0,0,0,1,1,1,0,2,2,0,1,0,1,2,0,0,2,1,5,3,8,5,6,3,0,16,17,0,11,2,12,6,1,1
11/08/2020,1105,11,109,123,269,236,177,142,87,44,27,0,553,551,1,369,30,188,357,59,102,0,1,0,0,1,3,3,3,0,0,11,0,6,0,4,1,0,0,6,9,3,14,23,17,23,14,0,57,52,0,44,4,41,17,3,0
04/12/2020,341,33,136,28,32,56,54,60,46,34,31,0,144,197,0,103,8,119,60,21,30,0,0,1,2,3,11,6,10,0,16,17,0,4,1,20,8,0,0,0,2,7,16,31,29,30,21,0,56,80,0,34,4,67,25,6,0
11/16/2021,739,6,42,185,138,153,103,65,38,29,28,0,374,357,8,135,18,154,218,65,149,0,0,2,0,0,2,0,2,0,2,4,0,0,0,6,0,0,0,1,1,3,5,11,5,11,5,0,14,28,0,12,0,18,10,2,0
10/15/2021,316,1,20,87,59,61,32,29,27,11,10,0,153,161,2,64,13,67,113,24,35,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5,1,4,5,4,0,8,12,0,3,1,9,7,0,0
04/15/2021,640,9,64,143,160,139,82,52,37,17,10,0,331,309,0,191,15,219,152,20,43,0,0,1,2,1,2,2,1,0,1,8,0,2,0,6,1,0,0,1,4,7,7,10,18,12,5,0,34,30,0,12,2,34,12,3,1
05/01/2020,1175,39,140,59,224,222,205,195,134,68,68,0,636,539,0,634,31,229,132,38,111,0,1,0,1,4,12,8,13,0,14,25,0,12,1,15,10,0,1,0,14,13,16,23,24,30,20,0,76,64,0,49,3,62,22,3,1
11/04/2021,497,1,27,151,100,111,54,35,28,11,7,0,272,225,0,71,12,115,157,47,95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,3,6,7,2,5,0,12,15,0,9,0,9,5,4,0
07/24/2020,347,3,26,38,103,77,47,39,21,11,11,0,196,149,2,138,12,84,78,9,26,0,0,1,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,3,4,2,5,0,13,13,0,8,1,13,4,0,0
10/16/2020,954,3,40,113,243,182,159,134,73,35,15,0,498,452,4,389,27,183,266,27,62,0,0,0,0,0,2,0,1,0,1,2,0,0,0,3,0,0,0,1,4,4,1,10,10,7,3,0,25,15,0,13,0,13,10,2,2
09/07/2020,72,1,17,4,19,17,5,10,11,3,3,0,39,33,0,23,0,22,19,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,6,1,1,5,1,1,0,11,6,0,8,0,5,3,0,1
05/23/2021,95,6,28,15,24,18,12,8,6,4,8,0,52,43,0,17,1,58,9,2,8,0,0,1,1,1,0,0,3,0,1,5,0,1,1,3,1,0,0,0,3,3,4,5,3,4,6,0,15,13,0,4,0,20,2,2,0
02/20/2021,213,9,18,35,57,30,29,33,13,8,8,0,106,107,0,65,8,41,68,17,14,0,0,0,1,0,0,5,3,0,5,4,0,3,1,3,2,0,0,1,1,0,2,1,4,2,7,0,10,8,0,3,0,10,3,2,0
04/01/2021,721,2,44,89,236,166,88,71,41,26,4,0,368,352,1,171,37,189,253,17,54,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,7,4,7,9,8,8,1,0,25,19,0,9,0,24,10,0,1
12/13/2020,609,23,72,53,129,128,93,84,59,37,26,0,327,281,1,164,32,114,191,31,77,0,1,0,1,2,5,9,5,0,5,18,0,6,1,10,6,0,0,3,5,2,9,7,15,12,19,0,37,35,0,22,2,32,13,3,0
05/10/2020,306,38,99,17,59,52,64,42,41,14,17,0,137,169,0,140,8,68,45,12,33,0,0,1,3,2,11,8,13,0,14,24,0,16,1,14,6,1,0,2,7,7,18,10,29,15,11,0,37,62,0,42,4,34,12,5,2
06/26/2020,219,13,29,18,60,49,29,26,17,11,9,0,121,98,0,74,5,54,57,7,22,0,0,1,2,0,0,4,6,0,6,7,0,1,0,5,7,0,0,2,0,3,2,5,8,4,5,0,11,18,0,6,2,15,4,1,1
07/19/2020,100,2,22,14,27,23,9,14,6,6,1,0,53,46,1,26,2,35,28,3,6,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3,1,2,5,5,3,2,1,0,13,9,0,1,0,18,3,0,0
01/17/2021,393,15,51,40,74,75,61,68,31,26,18,0,195,198,0,93,11,86,140,25,38,0,0,0,0,0,1,7,7,0,5,10,0,5,1,6,3,0,0,1,5,3,4,9,8,12,9,0,22,29,0,10,3,23,15,0,0
12/30/2020,1447,23,61,191,371,275,198,200,138,52,22,0,762,674,11,553,38,286,342,59,169,0,0,0,4,6,4,5,4,0,5,18,0,13,1,5,3,1,0,1,1,4,6,10,15,15,9,0,30,31,0,23,1,22,12,2,1
11/11/2021,526,3,28,115,119,114,59,51,31,18,19,0,277,245,4,75,20,100,178,37,116,0,0,0,0,1,1,1,0,0,2,1,0,2,0,1,0,0,0,1,3,2,2,7,5,2,6,0,13,15,0,10,1,13,4,0,0
09/30/2021,463,7,28,117,105,92,48,46,29,19,7,0,239,222,2,74,13,137,156,41,42,0,0,0,0,3,0,1,3,0,4,3,0,1,0,6,0,0,0,1,0,2,5,4,5,7,4,0,18,10,0,2,0,16,10,0,0
02/17/2021,385,8,32,35,119,70,70,47,24,10,10,0,192,193,0,122,9,79,123,13,39,0,0,0,0,1,2,2,3,0,2,6,0,1,0,2,4,0,1,1,2,1,6,5,8,6,3,0,13,19,0,7,0,15,9,1,0
09/17/2020,392,0,25,38,122,89,53,40,30,11,9,0,189,202,1,156,14,54,132,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,6,6,1,2,0,9,16,0,8,1,5,9,1,1
11/30/2020,2389,23,123,282,557,500,370,319,199,98,64,0,1270,1116,3,966,95,425,535,94,274,0,0,0,2,2,4,10,5,0,10,13,0,6,1,7,8,1,0,3,14,10,10,15,21,29,21,0,67,56,0,39,11,42,27,3,1
12/25/2021,1377,20,169,235,317,267,190,159,99,77,33,0,706,649,22,242,56,505,294,114,166,0,0,0,2,1,7,6,4,0,10,10,0,6,0,9,4,1,0,9,22,19,16,27,31,30,15,0,85,83,1,23,3,101,33,7,2
05/05/2020,1090,58,156,53,206,206,217,206,125,50,27,0,563,526,1,595,18,193,127,41,116,0,1,1,1,0,10,17,28,0,27,31,0,17,5,21,14,0,1,1,12,14,18,37,34,23,17,0,74,82,0,62,7,57,24,6,0
09/04/2020,395,2,23,61,102,82,53,38,33,16,10,0,205,188,2,192,12,71,95,9,16,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,3,1,4,3,2,4,6,0,16,7,0,10,1,9,3,0,0
04/08/2020,705,36,172,11,86,100,107,155,129,69,48,0,353,352,0,186,23,321,115,31,29,0,0,0,1,7,8,9,11,0,13,23,0,3,2,22,9,0,0,1,1,14,16,37,40,37,26,0,67,105,0,38,5,88,30,11,0
05/19/2020,888,27,98,78,211,170,148,129,85,39,28,0,450,433,5,482,15,163,90,29,109,0,1,1,3,6,5,6,5,0,8,19,0,11,2,11,3,0,0,5,4,13,15,19,17,14,11,0,51,47,0,45,2,33,13,2,3
12/07/2020,2066,35,108,274,472,399,328,284,170,92,47,0,1075,984,7,865,77,412,409,91,212,0,0,0,3,6,3,10,13,0,10,25,0,13,3,10,9,0,0,7,10,7,6,22,22,14,20,0,51,57,0,36,4,46,19,2,1
07/01/2020,266,13,22,17,98,51,32,27,25,6,10,0,155,111,0,96,2,71,74,3,20,0,0,0,3,2,2,2,4,0,5,8,0,6,0,4,3,0,0,1,1,0,4,5,4,3,4,0,11,11,0,5,1,11,4,0,1
09/21/2020,421,2,26,51,123,85,57,46,34,18,7,0,215,204,2,222,7,46,103,12,31,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,3,4,3,4,6,3,3,0,15,11,0,13,0,10,2,1,0
09/18/2020,357,4,21,41,101,74,45,45,34,8,9,0,162,195,0,159,16,54,91,14,23,0,0,0,0,0,0,1,3,0,2,2,0,1,0,2,1,0,0,0,0,1,1,3,3,7,6,0,10,11,0,1,1,9,9,0,1
09/04/2021,344,5,34,69,71,73,52,35,34,7,3,0,186,157,1,59,14,107,96,18,50,0,0,1,0,0,1,2,1,0,0,5,0,2,0,2,1,0,0,0,4,5,3,10,8,2,2,0,26,8,0,8,0,17,7,2,0
05/14/2020,779,45,131,49,167,151,133,110,95,43,31,0,399,372,8,374,15,179,91,25,95,1,0,4,1,5,5,7,22,0,22,23,0,13,4,21,6,1,0,2,7,9,16,18,39,26,14,0,55,76,0,50,4,49,18,6,4
02/07/2022,566,9,42,140,111,104,61,48,50,31,21,0,294,268,4,139,37,89,171,29,101,0,0,0,1,0,1,1,6,0,4,5,0,4,1,3,1,0,0,1,1,7,3,7,5,8,10,0,25,17,0,13,3,12,11,3,0
10/28/2020,1739,9,91,213,462,403,288,192,110,50,21,0,906,826,7,741,47,276,417,69,189,0,0,0,1,2,4,2,0,0,2,7,0,3,0,4,2,0,0,4,8,9,10,15,16,15,14,0,50,41,0,21,2,36,28,3,1
09/01/2021,539,5,30,99,146,107,72,53,38,12,12,0,302,236,1,121,26,138,138,18,98,0,0,0,0,0,0,0,5,0,2,3,0,1,0,3,1,0,0,1,4,5,5,4,4,2,5,0,15,15,0,4,0,17,8,1,0
07/22/2020,365,4,34,39,123,82,56,28,22,13,2,0,190,173,2,137,9,82,103,10,24,0,0,0,0,1,0,1,2,0,1,3,0,1,0,1,2,0,0,3,3,7,5,1,6,7,2,0,19,15,0,12,1,15,4,1,1
07/17/2021,121,0,8,22,36,28,18,8,2,4,3,0,65,55,1,43,5,31,20,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,4,4,0,0,0,5,2,1,0
03/18/2020,162,1,39,2,31,32,40,23,18,11,5,0,80,82,0,20,8,65,63,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,5,8,10,9,5,0,13,26,0,5,3,23,8,0,0
04/22/2021,580,4,72,107,151,128,80,56,34,15,9,0,306,273,1,155,30,197,126,8,64,0,0,0,1,2,0,1,0,0,2,2,0,1,1,2,0,0,0,1,5,14,14,14,9,10,5,0,33,39,0,23,2,38,8,0,1
02/24/2021,338,4,36,38,79,65,54,48,29,12,13,0,160,173,5,93,8,87,96,13,41,0,0,0,0,0,1,1,2,0,2,2,0,2,0,1,1,0,0,1,3,2,8,6,6,6,4,0,18,18,0,8,2,19,6,1,0
